time_received,False,True
14793116177,1,7
14793116178,1,7
14793116179,1,7
14793116180,1,7
14793116181,1,6
14793116182,1,6
14793116183,1,6
14793116184,1,6
14793116185,1,6
14793116186,1,6
14793116187,1,6
14793116188,1,6
14793116189,1,6
14793116190,1,7
14793116191,1,5
14793116192,1,6
14793116193,1,7
14793116194,1,4
14793116195,1,8
14793116196,1,5
14793116197,1,6
14793116198,1,8
14793116199,1,6
14793116200,1,7
14793116201,1,7
14793116202,1,6
14793116203,1,7
14793116204,1,7
14793116205,0,6
14793116206,1,7
14793116207,1,5
14793116208,1,6
14793116209,1,7
14793116210,1,7
14793116211,1,5
14793116212,1,6
14793116213,1,6
14793116214,1,6
14793116215,1,6
14793116216,1,7
14793116217,1,7
14793116218,1,7
14793116219,1,6
14793116220,1,7
14793116221,1,4
14793116222,1,4
14793116223,1,4
14793116224,1,8
14793116225,1,6
14793116226,1,6
14793116227,1,4
14793116228,1,5
14793116229,1,6
14793116230,1,5
14793116231,1,5
14793116232,1,6
14793116233,1,5
14793116234,1,6
14793116235,1,6
14793116236,1,6
14793116237,1,7
14793116238,1,6
14793116239,1,7
14793116240,1,6
14793116241,1,7
14793116242,1,7
14793116243,1,7
14793116244,1,6
14793116245,1,7
14793116246,1,6
14793116247,0,6
14793116248,1,6
14793116249,0,6
14793116250,1,5
14793116251,1,6
14793116252,1,7
14793116253,1,7
14793116254,1,7
14793116255,1,6
14793116256,0,7
14793116257,0,5
14793116258,0,7
14793116259,1,7
14793116260,1,7
14793116261,1,7
14793116262,1,7
14793116263,0,7
14793116264,1,7
14793116265,1,7
14793116266,0,7
14793116267,0,7
14793116268,0,6
14793116269,1,8
14793116270,0,7
14793116271,1,5
14793116272,1,6
14793116273,1,6
14793116274,1,6
14793116275,0,7
14793116276,0,7
14793116277,0,7
14793116278,0,7
14793116279,0,6
14793116280,0,7
14793116281,0,7
14793116282,1,7
14793116283,1,7
14793116284,1,7
14793116285,0,7
14793116286,0,5
14793116287,0,7
14793116288,0,5
14793116289,0,7
14793116290,0,7
14793116291,0,6
14793116292,1,5
14793116293,1,4
14793116294,0,6
14793116295,0,4
14793116296,0,7
14793116297,0,7
14793116298,1,7
14793116299,0,7
14793116300,0,7
14793116301,0,6
14793116302,0,5
14793116303,0,7
14793116304,0,7
14793116305,1,6
14793116306,0,7
14793116307,0,7
14793116308,1,7
14793116309,1,7
14793116310,1,7
14793116311,1,7
14793116312,1,7
14793116313,1,7
14793116314,1,7
14793116315,0,7
14793116316,0,7
14793116317,1,6
14793116318,0,5
14793116319,0,7
14793116320,0,6
14793116321,0,5
14793116322,0,5
14793116323,0,3
14793116324,0,5
14793116325,0,4
14793116326,0,5
14793116327,0,5
14793116328,0,6
14793116329,0,6
14793116330,0,6
14793116331,0,7
14793116332,0,7
14793116333,0,7
14793116334,0,4
14793116335,0,7
14793116336,0,7
14793116337,0,6
14793116338,0,7
14793116339,0,5
14793116340,0,6
14793116341,0,4
14793116342,0,6
14793116343,0,6
14793116344,0,7
14793116345,0,5
14793116346,0,6
14793116347,0,6
14793116348,0,6
14793116349,0,6
14793116350,0,6
14793116351,0,7
14793116352,0,6
14793116353,0,6
14793116354,0,6
14793116355,0,5
14793116356,0,6
14793116357,0,5
14793116358,1,6
14793116359,0,6
14793116360,0,6
14793116361,0,6
14793116362,0,6
14793116363,0,6
14793116364,0,6
14793116365,0,6
14793116366,0,6
14793116367,0,6
14793116368,0,7
14793116369,0,7
14793116370,0,7
14793116371,0,7
14793116372,0,5
14793116373,0,8
14793116374,0,6
14793116375,0,6
14793116376,0,6
14793116377,0,5
14793116378,0,6
14793116379,0,5
14793116380,0,5
14793116381,0,5
14793116382,0,5
14793116383,0,5
14793116384,0,5
14793116385,1,5
14793116386,0,4
14793116387,0,5
14793116388,0,5
14793116389,0,6
14793116390,0,5
14793116391,0,6
14793116392,0,6
14793116393,0,6
14793116394,0,6
14793116395,0,5
14793116396,0,6
14793116397,0,5
14793116398,0,6
14793116399,0,6
14793116400,0,4
14793116401,0,5
14793116402,0,6
14793116403,0,5
14793116404,0,5
14793116405,0,6
14793116406,1,5
14793116407,0,6
14793116408,0,6
14793116409,1,6
14793116410,0,6
14793116411,1,6
14793116412,0,6
14793116413,0,5
14793116414,0,6
14793116415,1,6
14793116416,0,6
14793116417,0,6
14793116418,0,4
14793116419,0,6
14793116420,0,6
14793116421,0,5
14793116422,0,6
14793116423,0,6
14793116424,0,6
14793116425,0,5
14793116426,0,6
14793116427,0,5
14793116428,0,5
14793116429,0,5
14793116430,0,5
14793116431,0,5
14793116432,0,5
14793116433,0,5
14793116434,0,5
14793116435,0,5
14793116436,0,5
14793116437,0,6
14793116438,0,5
14793116439,0,5
14793116440,0,6
14793116441,0,5
14793116442,0,6
14793116443,0,4
14793116444,0,7
14793116445,0,6
14793116446,0,6
14793116447,0,6
14793116448,0,6
14793116449,0,3
14793116450,0,5
14793116451,0,5
14793116452,0,6
14793116453,0,5
14793116454,0,5
14793116455,0,5
14793116456,0,6
14793116457,0,3
14793116458,0,5
14793116459,0,6
14793116460,0,4
14793116461,0,4
14793116462,0,4
14793116463,0,4
14793116464,0,5
14793116465,0,4
14793116466,0,4
14793116467,0,4
14793116468,0,4
14793116469,0,5
14793116470,0,4
14793116471,0,4
14793116472,0,4
14793116473,0,4
14793116474,0,4
14793116475,0,4
14793116476,0,5
14793116477,0,3
14793116478,0,4
14793116479,0,5
14793116480,0,3
14793116481,0,5
14793116482,0,4
14793116483,0,3
14793116484,0,4
14793116485,0,5
14793116486,0,6
14793116487,0,5
14793116488,0,5
14793116489,0,5
14793116490,0,5
14793116491,0,5
14793116492,0,5
14793116493,0,5
14793116494,0,5
14793116495,0,5
14793116496,0,6
14793116497,0,5
14793116498,0,5
14793116499,0,5
14793116500,0,5
14793116501,0,5
14793116502,0,5
14793116503,0,4
14793116504,0,5
14793116505,0,4
14793116506,0,4
14793116507,0,4
14793116508,0,3
14793116509,0,5
14793116510,0,4
14793116511,0,5
14793116512,0,4
14793116513,0,4
14793116514,0,5
14793116515,0,2
14793116516,0,4
14793116517,0,5
14793116518,0,5
14793116519,0,5
14793116520,0,6
14793116521,0,3
14793116522,0,4
14793116523,0,5
14793116524,0,5
14793116525,0,5
14793116526,0,4
14793116527,0,6
14793116528,0,5
14793116529,0,5
14793116530,0,5
14793116531,0,5
14793116532,0,4
14793116533,0,5
14793116534,0,5
14793116535,0,5
14793116536,0,5
14793116537,0,5
14793116538,0,5
14793116539,0,5
14793116540,0,5
14793116541,0,5
14793116542,0,5
14793116543,0,5
14793116544,0,5
14793116545,0,5
14793116546,0,5
14793116547,0,3
14793116548,0,5
14793116549,0,5
14793116550,0,5
14793116551,0,5
14793116552,0,5
14793116553,0,4
14793116554,0,5
14793116555,0,5
14793116556,0,5
14793116557,0,5
14793116558,0,5
14793116559,0,5
14793116560,0,5
14793116561,1,5
14793116562,0,5
14793116563,0,7
14793116564,0,5
14793116565,0,5
14793116566,0,5
14793116567,0,6
14793116568,0,4
14793116569,0,6
14793116570,0,5
14793116571,0,5
14793116572,0,5
14793116573,0,3
14793116574,0,5
14793116575,0,3
14793116576,0,5
14793116577,0,3
14793116578,0,3
14793116579,0,4
14793116580,0,4
14793116581,0,4
14793116582,0,4
14793116583,1,4
14793116584,0,4
14793116585,0,5
14793116586,0,5
14793116587,0,4
14793116588,0,5
14793116589,1,5
14793116590,0,5
14793116591,0,5
14793116592,0,6
14793116593,0,4
14793116594,0,6
14793116595,0,5
14793116596,0,4
14793116597,0,5
14793116598,1,4
14793116599,0,5
14793116600,1,5
14793116601,0,5
14793116602,1,5
14793116603,0,5
14793116604,0,5
14793116605,0,4
14793116606,1,4
14793116607,1,4
14793116608,1,4
14793116609,1,5
14793116610,1,5
14793116611,0,7
14793116612,0,4
14793116613,1,6
14793116614,0,3
14793116615,0,5
14793116616,0,5
14793116617,0,5
14793116618,1,5
14793116619,0,5
14793116620,1,5
14793116621,0,5
14793116622,1,5
14793116623,0,5
14793116624,0,5
14793116625,0,5
14793116626,0,5
14793116627,0,5
14793116628,0,5
14793116629,0,5
14793116630,0,5
14793116631,0,6
14793116632,0,6
14793116633,0,5
14793116634,0,6
14793116635,0,5
14793116636,0,6
14793116637,0,5
14793116638,0,5
14793116639,0,5
14793116640,0,5
14793116641,0,5
14793116642,0,5
14793116643,0,4
14793116644,0,5
14793116645,0,4
14793116646,0,5
14793116647,1,6
14793116648,1,4
14793116649,1,5
14793116650,1,6
14793116651,1,5
14793116652,1,6
14793116653,1,5
14793116654,1,6
14793116655,0,5
14793116656,1,6
14793116657,0,4
14793116658,0,6
14793116659,1,7
14793116660,0,4
14793116661,0,3
14793116662,1,6
14793116663,0,4
14793116664,1,5
14793116665,1,4
14793116666,1,4
14793116667,1,5
14793116668,1,4
14793116669,1,4
14793116670,1,6
14793116671,1,4
14793116672,1,4
14793116673,1,7
14793116674,2,4
14793116675,1,6
14793116676,1,4
14793116677,0,6
14793116678,1,5
14793116679,2,6
14793116680,0,5
14793116681,2,5
14793116682,0,6
14793116683,1,4
14793116684,1,4
14793116685,1,4
14793116686,1,4
14793116687,1,4
14793116688,1,4
14793116689,1,6
14793116690,1,4
14793116691,1,6
14793116692,1,4
14793116693,1,4
14793116694,1,4
14793116695,1,5
14793116696,0,5
14793116697,0,5
14793116698,1,4
14793116699,1,3
14793116700,1,7
14793116701,1,5
14793116702,1,5
14793116703,1,4
14793116704,1,4
14793116705,1,6
14793116706,1,4
14793116707,1,3
14793116708,1,5
14793116709,1,4
14793116710,1,4
14793116711,0,4
14793116712,1,4
14793116713,0,5
14793116714,0,7
14793116715,0,5
14793116716,1,6
14793116717,0,5
14793116718,0,7
14793116719,0,5
14793116720,0,4
14793116721,0,5
14793116722,0,6
14793116723,0,5
14793116724,0,5
14793116725,0,5
14793116726,0,4
14793116727,0,5
14793116728,0,6
14793116729,0,6
14793116730,0,7
14793116731,0,6
14793116732,0,6
14793116733,0,5
14793116734,0,6
14793116735,0,6
14793116736,0,6
14793116737,0,6
14793116738,0,8
14793116739,0,8
14793116740,0,8
14793116741,0,8
14793116742,0,7
14793116743,0,6
14793116744,0,6
14793116745,0,7
14793116746,0,6
14793116747,0,6
14793116748,0,7
14793116749,0,8
14793116750,0,5
14793116751,0,9
14793116752,0,6
14793116753,0,7
14793116754,0,6
14793116755,0,6
14793116756,0,6
14793116757,0,8
14793116758,0,8
14793116759,0,6
14793116760,0,5
14793116761,0,7
14793116762,0,4
14793116763,0,7
14793116764,0,6
14793116765,0,6
14793116766,0,6
14793116767,0,6
14793116768,0,7
14793116769,0,7
14793116770,0,6
14793116771,0,7
14793116772,0,6
14793116773,0,7
14793116774,0,6
14793116775,0,6
14793116776,0,8
14793116777,0,8
14793116778,0,7
14793116779,0,7
14793116780,0,7
14793116781,0,8
14793116782,0,8
14793116783,0,6
14793116784,0,8
14793116785,0,8
14793116786,0,7
14793116787,0,7
14793116788,0,7
14793116789,0,8
14793116790,0,8
14793116791,0,6
14793116792,0,9
14793116793,0,7
14793116794,0,7
14793116795,0,6
14793116796,0,7
14793116797,0,9
14793116798,0,7
14793116799,0,7
14793116800,0,8
14793116801,0,7
14793116802,0,8
14793116803,0,7
14793116804,0,10
14793116805,0,9
14793116806,0,9
14793116807,0,7
14793116808,0,11
14793116809,0,7
14793116810,0,9
14793116811,0,10
14793116812,0,9
14793116813,0,7
14793116814,0,11
14793116815,0,8
14793116816,0,8
14793116817,0,8
14793116818,0,9
14793116819,0,10
14793116820,0,10
14793116821,0,7
14793116822,0,11
14793116823,0,7
14793116824,0,12
14793116825,0,8
14793116826,0,11
14793116827,0,8
14793116828,0,10
14793116829,0,8
14793116830,0,8
14793116831,0,8
14793116832,0,7
14793116833,0,7
14793116834,0,10
14793116835,0,10
14793116836,0,10
14793116837,0,9
14793116838,0,9
14793116839,0,9
14793116840,0,9
14793116841,0,9
14793116842,0,9
14793116843,0,10
14793116844,0,9
14793116845,0,10
14793116846,0,9
14793116847,0,10
14793116848,0,10
14793116849,0,10
14793116850,0,8
14793116851,0,12
14793116852,0,8
14793116853,0,8
14793116854,0,10
14793116855,0,8
14793116856,0,9
14793116857,0,9
14793116858,0,9
14793116859,0,9
14793116860,0,9
14793116861,0,9
14793116862,0,9
14793116863,0,9
14793116864,0,9
14793116865,0,8
14793116866,0,9
14793116867,0,9
14793116868,0,10
14793116869,0,9
14793116870,0,10
14793116871,0,9
14793116872,0,10
14793116873,0,9
14793116874,0,9
14793116875,0,9
14793116876,0,8
14793116877,0,8
14793116878,0,10
14793116879,0,9
14793116880,0,10
14793116881,0,9
14793116882,0,10
14793116883,0,8
14793116884,0,10
14793116885,0,10
14793116886,0,10
14793116887,0,9
14793116888,0,11
14793116889,0,10
14793116890,0,9
14793116891,0,11
14793116892,0,10
14793116893,0,8
14793116894,0,10
14793116895,0,10
14793116896,0,11
14793116897,0,11
14793116898,0,11
14793116899,0,10
14793116900,0,9
14793116901,0,11
14793116902,0,9
14793116903,0,9
14793116904,0,9
14793116905,0,7
14793116906,0,10
14793116907,0,10
14793116908,0,8
14793116909,0,9
14793116910,0,10
14793116911,0,9
14793116912,0,9
14793116913,0,9
14793116914,0,9
14793116915,0,9
14793116916,0,10
14793116917,0,9
14793116918,0,9
14793116919,0,9
14793116920,0,9
14793116921,0,9
14793116922,0,8
14793116923,0,8
14793116924,0,8
14793116925,0,9
14793116926,0,8
14793116927,0,9
14793116928,0,9
14793116929,0,9
14793116930,0,9
14793116931,0,9
14793116932,0,9
14793116933,0,9
14793116934,0,9
14793116935,0,9
14793116936,0,7
14793116937,0,11
14793116938,0,9
14793116939,0,9
14793116940,0,8
14793116941,0,9
14793116942,0,9
14793116943,0,8
14793116944,0,9
14793116945,0,9
14793116946,0,9
14793116947,0,9
14793116948,0,8
14793116949,0,9
14793116950,0,9
14793116951,0,10
14793116952,0,10
14793116953,0,8
14793116954,0,9
14793116955,0,10
14793116956,0,7
14793116957,0,9
14793116958,0,9
14793116959,0,9
14793116960,0,9
14793116961,0,9
14793116962,0,9
14793116963,0,10
14793116964,0,8
14793116965,0,9
14793116966,0,10
14793116967,0,8
14793116968,0,7
14793116969,0,8
14793116970,0,10
14793116971,0,10
14793116972,0,7
14793116973,0,10
14793116974,0,8
14793116975,0,9
14793116976,0,6
14793116977,0,10
14793116978,0,8
14793116979,0,9
14793116980,0,10
14793116981,0,10
14793116982,0,9
14793116983,0,9
14793116984,0,9
14793116985,0,10
14793116986,0,10
14793116987,0,9
14793116988,0,9
14793116989,0,10
14793116990,0,9
14793116991,0,9
14793116992,0,9
14793116993,0,10
14793116994,0,8
14793116995,0,10
14793116996,0,8
14793116997,0,9
14793116998,0,9
14793116999,0,9
14793117000,0,10
14793117001,0,10
14793117002,0,10
14793117003,0,9
14793117004,0,9
14793117005,0,10
14793117006,0,10
14793117007,0,9
14793117008,0,9
14793117009,0,9
14793117010,0,9
14793117011,0,9
14793117012,0,7
14793117013,0,10
14793117014,0,9
14793117015,0,9
14793117016,0,9
14793117017,0,9
14793117018,0,9
14793117019,0,9
14793117020,0,9
14793117021,0,9
14793117022,0,9
14793117023,0,8
14793117024,0,11
14793117025,0,8
14793117026,0,8
14793117027,0,8
14793117028,0,9
14793117029,0,8
14793117030,0,7
14793117031,0,11
14793117032,0,8
14793117033,0,9
14793117034,0,8
14793117035,0,6
14793117036,0,9
14793117037,0,8
14793117038,0,9
14793117039,0,8
14793117040,0,8
14793117041,0,8
14793117042,0,8
14793117043,0,8
14793117044,0,7
14793117045,0,10
14793117046,0,9
14793117047,0,8
14793117048,0,8
14793117049,0,8
14793117050,0,10
14793117051,0,8
14793117052,0,9
14793117053,0,8
14793117054,0,9
14793117055,0,9
14793117056,0,9
14793117057,0,7
14793117058,0,8
14793117059,0,9
14793117060,0,7
14793117061,0,7
14793117062,0,8
14793117063,0,8
14793117064,0,7
14793117065,0,8
14793117066,1,7
14793117067,2,7
14793117068,1,7
14793117069,2,7
14793117070,0,7
14793117071,1,6
14793117072,1,6
14793117073,1,8
14793117074,2,5
14793117075,1,8
14793117076,1,6
14793117077,2,7
14793117078,1,7
14793117079,2,7
14793117080,2,7
14793117081,2,6
14793117082,2,6
14793117083,2,6
14793117084,2,6
14793117085,2,7
14793117086,1,9
14793117087,1,10
14793117088,1,8
14793117089,2,8
14793117090,2,8
14793117091,2,10
14793117092,1,9
14793117093,1,9
14793117094,2,8
14793117095,1,5
14793117096,1,11
14793117097,2,6
14793117098,2,8
14793117099,0,8
14793117100,0,8
14793117101,0,8
14793117102,0,7
14793117103,0,9
14793117104,0,8
14793117105,0,9
14793117106,0,9
14793117107,0,9
14793117108,0,10
14793117109,0,9
14793117110,0,10
14793117111,0,9
14793117112,0,9
14793117113,0,9
14793117114,0,10
14793117115,0,10
14793117116,0,10
14793117117,0,9
14793117118,0,10
14793117119,0,9
14793117120,0,7
14793117121,0,9
14793117122,0,9
14793117123,0,8
14793117124,0,9
14793117125,0,10
14793117126,0,10
14793117127,0,8
14793117128,0,12
14793117129,0,8
14793117130,0,10
14793117131,0,9
14793117132,0,9
14793117133,0,10
14793117134,0,8
14793117135,0,6
14793117136,0,9
14793117137,0,5
14793117138,0,11
14793117139,0,9
14793117140,0,7
14793117141,0,10
14793117142,0,9
14793117143,0,9
14793117144,0,9
14793117145,0,11
14793117146,0,10
14793117147,0,11
14793117148,0,9
14793117149,0,11
14793117150,0,10
14793117151,0,10
14793117152,0,10
14793117153,0,10
14793117154,0,10
14793117155,0,10
14793117156,0,10
14793117157,0,10
14793117158,0,10
14793117159,0,9
14793117160,0,9
14793117161,0,9
14793117162,0,9
14793117163,0,9
14793117164,0,8
14793117165,0,11
14793117166,0,9
14793117167,0,9
14793117168,0,11
14793117169,0,10
14793117170,0,9
14793117171,0,10
14793117172,0,11
14793117173,0,8
14793117174,0,11
14793117175,0,9
14793117176,0,8
14793117177,0,7
14793117178,0,12
14793117179,0,10
14793117180,0,10
14793117181,0,7
14793117182,0,15
14793117183,0,11
14793117184,0,9
14793117185,0,11
14793117186,0,10
14793117187,0,9
14793117188,0,8
14793117189,0,10
14793117190,0,6
14793117191,0,8
14793117192,0,14
14793117193,0,8
14793117194,0,10
14793117195,0,11
14793117196,0,10
14793117197,0,10
14793117198,0,10
14793117199,0,10
14793117200,0,11
14793117201,0,9
14793117202,0,9
14793117203,0,10
14793117204,0,10
14793117205,0,11
14793117206,0,12
14793117207,0,10
14793117208,0,9
14793117209,0,10
14793117210,0,11
14793117211,0,10
14793117212,0,11
14793117213,0,10
14793117214,0,9
14793117215,0,9
14793117216,0,12
14793117217,0,11
14793117218,0,9
14793117219,0,11
14793117220,0,11
14793117221,0,10
14793117222,0,12
14793117223,0,8
14793117224,0,8
14793117225,0,8
14793117226,0,9
14793117227,0,8
14793117228,0,10
14793117229,0,9
14793117230,0,10
14793117231,0,9
14793117232,0,10
14793117233,0,10
14793117234,0,10
14793117235,0,11
14793117236,0,9
14793117237,0,5
14793117238,0,11
14793117239,0,10
14793117240,0,11
14793117241,0,9
14793117242,0,9
14793117243,0,9
14793117244,0,8
14793117245,0,10
14793117246,0,10
14793117247,0,11
14793117248,0,8
14793117249,0,8
14793117250,0,8
14793117251,0,10
14793117252,0,10
14793117253,0,9
14793117254,0,9
14793117255,0,9
14793117256,0,9
14793117257,0,9
14793117258,0,9
14793117259,0,9
14793117260,0,8
14793117261,0,8
14793117262,0,9
14793117263,0,10
14793117264,0,8
14793117265,0,9
14793117266,0,9
14793117267,0,6
14793117268,0,9
14793117269,0,8
14793117270,0,8
14793117271,0,8
14793117272,0,10
14793117273,0,8
14793117274,0,8
14793117275,0,11
14793117276,0,9
14793117277,0,8
14793117278,0,8
14793117279,0,6
14793117280,0,7
14793117281,0,10
14793117282,0,7
14793117283,0,7
14793117284,0,8
14793117285,0,9
14793117286,0,9
14793117287,0,9
14793117288,0,7
14793117289,0,8
14793117290,0,7
14793117291,0,9
14793117292,0,6
14793117293,0,6
14793117294,0,7
14793117295,0,7
14793117296,0,5
14793117297,0,7
14793117298,0,7
14793117299,0,6
14793117300,0,5
14793117301,0,7
14793117302,0,7
14793117303,0,7
14793117304,0,7
14793117305,0,7
14793117306,0,8
14793117307,0,8
14793117308,0,8
14793117309,0,8
14793117310,0,6
14793117311,0,5
14793117312,0,7
14793117313,0,6
14793117314,0,6
14793117315,0,7
14793117316,0,6
14793117317,0,7
14793117318,0,6
14793117319,0,7
14793117320,0,8
14793117321,0,6
14793117322,0,8
14793117323,0,7
14793117324,0,7
14793117325,0,5
14793117326,0,6
14793117327,0,6
14793117328,0,6
14793117329,0,8
14793117330,0,8
14793117331,0,6
14793117332,0,6
14793117333,0,6
14793117334,0,7
14793117335,0,6
14793117336,0,6
14793117337,0,7
14793117338,0,6
14793117339,0,6
14793117340,0,6
14793117341,0,7
14793117342,0,7
14793117343,0,8
14793117344,0,6
14793117345,0,6
14793117346,0,6
14793117347,0,6
14793117348,0,7
14793117349,0,7
14793117350,0,8
14793117351,0,6
14793117352,0,7
14793117353,0,8
14793117354,0,6
14793117355,0,7
14793117356,0,6
14793117357,0,7
14793117358,0,8
14793117359,0,4
14793117360,0,9
14793117361,0,6
14793117362,0,8
14793117363,0,8
14793117364,0,8
14793117365,0,7
